year,month,day,decimal,average,ndays,1_year_ago,10_years_ago,increase_since_1800
2013.0,12.0,22.0,2013.974,397.46,7.0,395.0,376.34,117.85
2013.0,12.0,29.0,2013.9932,397.6,7.0,394.72,376.53,117.67
2014.0,1.0,5.0,2014.0123,398.41,7.0,395.6,376.53,118.29
2014.0,1.0,12.0,2014.0315,397.93,7.0,396.23,377.17,117.65
2014.0,1.0,19.0,2014.0507,398.15,7.0,396.09,377.38,117.73
2014.0,1.0,26.0,2014.0699,398.02,7.0,395.95,378.2,117.49
2014.0,2.0,2.0,2014.089,398.16,7.0,396.71,378.04,117.53
2014.0,2.0,9.0,2014.1082,398.06,7.0,396.96,378.65,117.34
2014.0,2.0,16.0,2014.1274,398.27,6.0,397.49,377.61,117.45
2014.0,2.0,23.0,2014.1466,398.47,7.0,397.04,377.92,117.51
2014.0,3.0,2.0,2014.1658,398.64,5.0,397.83,378.42,117.5
2014.0,3.0,9.0,2014.1849,400.07,6.0,397.09,378.94,118.71
2014.0,3.0,16.0,2014.2041,401.36,3.0,397.47,379.55,119.72
2014.0,3.0,23.0,2014.2233,400.3,5.0,398.18,378.71,118.35
2014.0,3.0,30.0,2014.2425,400.8,7.0,398.4,379.9,118.51
2014.0,4.0,6.0,2014.2616,401.29,7.0,398.09,380.59,118.67
2014.0,4.0,13.0,2014.2808,401.72,5.0,397.38,380.82,118.78
2014.0,4.0,20.0,2014.3,401.77,7.0,399.22,380.81,118.57
2014.0,4.0,27.0,2014.3192,401.92,6.0,399.8,380.54,118.53
2014.0,5.0,4.0,2014.3384,401.9,3.0,399.82,381.17,118.41
2014.0,5.0,11.0,2014.3575,401.91,2.0,399.92,380.72,118.42
2014.0,5.0,18.0,2014.3767,401.93,7.0,400.16,380.47,118.53
2014.0,5.0,25.0,2014.3959,402.0,7.0,400.29,381.2,118.77
2014.0,6.0,1.0,2014.4151,401.99,7.0,399.43,379.96,119.03
2014.0,6.0,8.0,2014.4342,401.68,6.0,398.79,380.38,119.04
2014.0,6.0,15.0,2014.4534,401.21,7.0,398.44,380.23,118.94
2014.0,6.0,22.0,2014.4726,401.12,6.0,398.67,379.55,119.26
2014.0,6.0,29.0,2014.4918,400.4,7.0,398.5,379.17,118.97
2014.0,7.0,6.0,2014.511,400.0,7.0,397.93,378.49,119.05
2014.0,7.0,13.0,2014.5301,398.98,5.0,397.27,378.0,118.52
2014.0,7.0,20.0,2014.5493,398.97,5.0,396.86,376.76,119.02
2014.0,7.0,27.0,2014.5685,397.58,5.0,396.98,376.52,118.17
2014.0,8.0,3.0,2014.5877,397.94,4.0,396.12,376.91,119.07
2014.0,8.0,10.0,2014.6068,397.38,5.0,395.38,376.27,119.06
2014.0,8.0,17.0,2014.626,397.03,5.0,395.35,375.91,119.23
2014.0,8.0,24.0,2014.6452,396.38,5.0,394.55,376.59,119.06
2014.0,8.0,31.0,2014.6644,396.5,4.0,394.14,374.18,119.61
2014.0,9.0,7.0,2014.6836,395.19,6.0,393.62,374.57,118.63
2014.0,9.0,14.0,2014.7027,395.26,3.0,393.66,374.42,118.94
2014.0,9.0,21.0,2014.7219,395.6,6.0,393.55,374.55,119.41
2014.0,9.0,28.0,2014.7411,395.47,6.0,393.51,374.34,119.3
2014.0,10.0,5.0,2014.7603,395.72,7.0,393.59,374.24,119.45
2014.0,10.0,12.0,2014.7795,395.79,5.0,393.76,374.41,119.34
2014.0,10.0,19.0,2014.7986,396.0,5.0,394.14,374.8,119.29
2014.0,10.0,26.0,2014.8178,397.6,5.0,394.4,375.22,120.57
2014.0,11.0,2.0,2014.837,396.9,7.0,394.66,375.52,119.53
2014.0,11.0,9.0,2014.8562,397.33,6.0,395.72,375.61,119.6
2014.0,11.0,16.0,2014.8753,397.43,7.0,394.93,377.12,119.33
2014.0,11.0,23.0,2014.8945,398.02,5.0,396.13,376.93,119.57
2014.0,11.0,30.0,2014.9137,398.34,7.0,396.4,377.06,119.55
2014.0,12.0,7.0,2014.9329,399.28,5.0,396.35,377.7,120.17
2014.0,12.0,14.0,2014.9521,399.28,7.0,397.43,377.5,119.87
2014.0,12.0,21.0,2014.9712,399.11,7.0,397.44,377.95,119.44
2014.0,12.0,28.0,2014.9904,400.03,7.0,397.55,378.07,120.13
2015.0,1.0,4.0,2015.0096,400.05,7.0,398.47,378.31,119.98
2015.0,1.0,11.0,2015.0288,400.36,6.0,397.7,378.65,120.13
2015.0,1.0,18.0,2015.0479,399.7,7.0,398.32,378.55,119.34
2015.0,1.0,25.0,2015.0671,400.39,7.0,397.99,378.94,119.91
2015.0,2.0,1.0,2015.0863,400.44,7.0,398.15,379.54,119.85
2015.0,2.0,8.0,2015.1055,400.14,7.0,398.08,379.39,119.46
2015.0,2.0,15.0,2015.1247,400.11,7.0,398.21,379.98,119.31
2015.0,2.0,22.0,2015.1438,401.53,7.0,398.63,380.44,120.61
2015.0,3.0,1.0,2015.163,401.48,4.0,398.36,381.4,120.38
2015.0,3.0,8.0,2015.1822,402.23,6.0,399.88,380.46,120.93
2015.0,3.0,15.0,2015.2014,400.97,6.0,401.01,381.48,119.41
2015.0,3.0,22.0,2015.2205,401.97,7.0,400.34,380.11,120.11
2015.0,3.0,29.0,2015.2397,402.0,5.0,400.69,382.33,119.8
2015.0,4.0,5.0,2015.2589,403.39,4.0,401.34,382.53,120.85
2015.0,4.0,12.0,2015.2781,404.23,6.0,401.51,382.25,121.35
2015.0,4.0,19.0,2015.2973,403.27,7.0,401.69,382.46,120.09
2015.0,4.0,26.0,2015.3164,403.99,7.0,401.95,382.97,120.6
2015.0,5.0,3.0,2015.3356,404.33,6.0,401.94,381.81,120.8
2015.0,5.0,10.0,2015.3548,404.16,7.0,401.49,382.3,120.6
2015.0,5.0,17.0,2015.374,404.16,7.0,402.08,382.91,120.67
2015.0,5.0,24.0,2015.3932,403.99,7.0,401.79,383.15,120.68
2015.0,5.0,31.0,2015.4123,403.37,6.0,402.11,382.99,120.33
2015.0,6.0,7.0,2015.4315,403.41,7.0,401.54,382.74,120.7
2015.0,6.0,14.0,2015.4507,402.56,7.0,401.49,382.58,120.24
2015.0,6.0,21.0,2015.4699,402.88,7.0,401.18,382.06,121.0
2015.0,6.0,28.0,2015.489,402.33,7.0,400.47,381.47,120.91
2015.0,7.0,5.0,2015.5082,401.9,6.0,400.02,381.1,120.96
2015.0,7.0,12.0,2015.5274,401.57,5.0,399.32,381.28,121.12
2015.0,7.0,19.0,2015.5466,401.43,3.0,398.74,380.85,121.49
2015.0,7.0,26.0,2015.5658,400.38,7.0,397.93,380.26,120.95
2015.0,8.0,2.0,2015.5849,398.54,6.0,397.84,379.81,119.64
2015.0,8.0,9.0,2015.6041,399.37,6.0,397.37,379.23,121.01
2015.0,8.0,16.0,2015.6233,399.32,6.0,397.12,378.93,121.48
2015.0,8.0,23.0,2015.6425,399.04,7.0,396.5,378.1,121.68
2015.0,8.0,30.0,2015.6616,398.68,7.0,396.48,378.07,121.76
2015.0,9.0,6.0,2015.6808,397.96,6.0,395.25,377.35,121.4
2015.0,9.0,13.0,2015.7,397.43,4.0,395.16,376.44,121.12
2015.0,9.0,20.0,2015.7192,397.52,7.0,395.65,376.45,121.36
2015.0,9.0,27.0,2015.7384,397.41,5.0,395.46,376.69,121.27
2015.0,10.0,4.0,2015.7575,398.56,7.0,395.75,376.87,122.33
2015.0,10.0,11.0,2015.7767,398.37,6.0,395.75,377.1,121.94
2015.0,10.0,18.0,2015.7959,398.71,6.0,395.98,,122.0
2015.0,10.0,25.0,2015.8151,398.68,7.0,397.41,377.7,121.63
2015.0,11.0,1.0,2015.8342,399.26,6.0,396.9,378.03,121.84
2015.0,11.0,8.0,2015.8534,400.22,5.0,397.22,378.14,122.41
2015.0,11.0,15.0,2015.8726,400.55,6.0,397.52,379.05,122.37
2015.0,11.0,22.0,2015.8918,400.58,7.0,397.86,378.78,122.04
2015.0,11.0,29.0,2015.911,401.0,7.0,398.28,379.22,122.14
2015.0,12.0,6.0,2015.9301,401.52,6.0,399.18,380.12,122.36
2015.0,12.0,13.0,2015.9493,402.55,7.0,399.26,380.41,123.13
2015.0,12.0,20.0,2015.9685,402.81,7.0,399.16,380.44,123.16
2015.0,12.0,27.0,2015.9877,402.28,7.0,399.79,380.74,122.42
2016.0,1.0,3.0,2016.0068,402.32,5.0,400.09,381.37,122.3
2016.0,1.0,10.0,2016.026,402.65,5.0,400.32,381.5,122.44
2016.0,1.0,17.0,2016.0451,402.78,7.0,399.7,381.74,122.4
2016.0,1.0,24.0,2016.0642,403.33,7.0,400.25,381.84,122.8
2016.0,1.0,31.0,2016.0833,404.75,5.0,400.42,381.97,124.09
2016.0,2.0,7.0,2016.1025,403.98,5.0,400.26,382.56,123.21
2016.0,2.0,14.0,2016.1216,403.85,7.0,400.04,382.6,122.97
2016.0,2.0,21.0,2016.1407,404.59,7.0,401.45,382.22,123.6
2016.0,2.0,28.0,2016.1598,404.24,7.0,401.33,382.4,123.12
2016.0,3.0,6.0,2016.179,404.18,6.0,402.09,383.09,122.89
2016.0,3.0,13.0,2016.1981,404.97,7.0,401.23,383.17,123.47
2016.0,3.0,20.0,2016.2172,405.85,5.0,401.65,382.92,124.09
2016.0,3.0,27.0,2016.2363,405.64,7.0,402.39,382.63,123.58
2016.0,4.0,3.0,2016.2555,406.78,4.0,402.96,384.61,124.39
2016.0,4.0,10.0,2016.2746,408.91,6.0,404.35,384.89,126.18
2016.0,4.0,17.0,2016.2937,407.64,7.0,403.4,385.01,124.58
2016.0,4.0,24.0,2016.3128,407.9,5.0,403.84,384.92,124.57
2016.0,5.0,1.0,2016.332,407.73,7.0,404.29,385.2,124.21
2016.0,5.0,8.0,2016.3511,408.05,7.0,404.05,385.19,124.44
2016.0,5.0,15.0,2016.3702,407.49,7.0,404.26,385.51,123.89
2016.0,5.0,22.0,2016.3893,408.51,6.0,403.97,385.1,125.04
2016.0,5.0,29.0,2016.4085,407.64,5.0,403.54,384.84,124.41
2016.0,6.0,5.0,2016.4276,407.04,7.0,403.46,384.33,124.14
2016.0,6.0,12.0,2016.4467,407.39,6.0,402.59,384.42,124.88
2016.0,6.0,19.0,2016.4658,406.85,6.0,402.96,384.05,124.8
2016.0,6.0,26.0,2016.485,406.17,5.0,402.29,383.52,124.6
2016.0,7.0,3.0,2016.5041,405.75,6.0,401.95,383.31,124.68
2016.0,7.0,10.0,2016.5232,404.68,6.0,401.84,382.97,124.14
2016.0,7.0,17.0,2016.5423,403.59,7.0,401.14,381.98,123.57
2016.0,7.0,24.0,2016.5615,404.04,7.0,400.6,382.26,124.55
2016.0,7.0,31.0,2016.5806,403.68,6.0,398.61,381.4,124.71
2016.0,8.0,7.0,2016.5997,403.08,5.0,399.43,380.99,124.65
2016.0,8.0,14.0,2016.6189,402.05,4.0,399.28,380.39,124.13
2016.0,8.0,21.0,2016.638,402.11,7.0,399.15,380.05,124.67
2016.0,8.0,28.0,2016.6571,401.16,5.0,398.68,379.51,124.16
2016.0,9.0,4.0,2016.6762,401.18,6.0,398.1,378.91,124.56
2016.0,9.0,11.0,2016.6954,401.47,6.0,397.49,379.29,125.12
2016.0,9.0,18.0,2016.7145,401.08,7.0,397.5,378.82,124.9
2016.0,9.0,25.0,2016.7336,400.94,5.0,397.46,379.17,124.81
2016.0,10.0,2.0,2016.7527,401.13,7.0,398.69,379.06,124.94
2016.0,10.0,9.0,2016.7719,401.78,6.0,398.22,379.07,125.42
2016.0,10.0,16.0,2016.791,401.86,7.0,398.68,379.12,125.24
2016.0,10.0,23.0,2016.8101,402.35,6.0,398.7,379.74,125.41
2016.0,10.0,30.0,2016.8292,403.0,7.0,399.15,379.82,125.7
2016.0,11.0,6.0,2016.8484,403.0,6.0,399.75,379.99,125.33
2016.0,11.0,13.0,2016.8675,403.79,6.0,400.8,380.17,125.75
2016.0,11.0,20.0,2016.8866,404.19,7.0,400.5,380.75,125.8
2016.0,11.0,27.0,2016.9057,404.75,5.0,400.96,381.49,126.04
2016.0,12.0,4.0,2016.9249,404.09,7.0,401.46,381.68,125.08
2016.0,12.0,11.0,2016.944,405.03,6.0,402.59,382.0,125.75
2016.0,12.0,18.0,2016.9631,404.62,7.0,402.83,382.32,125.1
2016.0,12.0,25.0,2016.9822,404.96,7.0,402.3,382.24,125.21
2017.0,1.0,1.0,2017.0014,406.14,7.0,402.24,382.29,126.11
2017.0,1.0,8.0,2017.0205,406.2,7.0,402.57,383.14,125.98
2017.0,1.0,15.0,2017.0397,406.41,7.0,402.8,382.42,126.02
2017.0,1.0,22.0,2017.0589,406.71,4.0,403.34,384.12,126.18
2017.0,1.0,29.0,2017.0781,406.43,6.0,404.03,383.83,125.78
2017.0,2.0,5.0,2017.0973,406.26,7.0,404.6,383.59,125.52
2017.0,2.0,12.0,2017.1164,406.14,7.0,403.67,385.21,125.31
2017.0,2.0,19.0,2017.1356,407.17,5.0,404.64,384.69,126.24
2017.0,2.0,26.0,2017.1548,407.6,7.0,404.3,384.26,126.55
2017.0,3.0,5.0,2017.174,406.34,2.0,403.95,383.68,125.13
2017.0,3.0,12.0,2017.1932,407.77,6.0,404.92,384.61,126.36
2017.0,3.0,19.0,2017.2123,407.02,6.0,405.72,385.45,125.34
2017.0,3.0,26.0,2017.2315,408.6,7.0,405.78,386.11,126.61
2017.0,4.0,2.0,2017.2507,407.84,6.0,406.41,386.04,125.51
2017.0,4.0,9.0,2017.2699,409.03,6.0,409.03,385.97,126.36
2017.0,4.0,16.0,2017.289,409.84,6.0,407.69,387.7,126.84
2017.0,4.0,23.0,2017.3082,410.16,6.0,407.76,387.08,126.87
2017.0,4.0,30.0,2017.3274,409.39,5.0,407.88,386.67,125.89
2017.0,5.0,7.0,2017.3466,409.52,7.0,407.98,386.69,125.9
2017.0,5.0,14.0,2017.3658,410.6,5.0,407.58,386.53,126.98
2017.0,5.0,21.0,2017.3849,410.2,7.0,408.36,387.02,126.7
2017.0,5.0,28.0,2017.4041,409.77,7.0,407.75,387.15,126.48
2017.0,6.0,4.0,2017.4233,409.89,7.0,406.95,387.04,126.91
2017.0,6.0,11.0,2017.4425,409.63,4.0,407.46,386.59,127.04
2017.0,6.0,18.0,2017.4616,408.51,6.0,407.01,385.84,126.36
2017.0,6.0,25.0,2017.4808,407.95,7.0,406.15,385.39,126.29
2017.0,7.0,2.0,2017.5,408.28,5.0,405.83,385.49,127.12
2017.0,7.0,9.0,2017.5192,407.26,7.0,404.71,385.3,126.63
2017.0,7.0,16.0,2017.5384,407.01,7.0,403.86,384.22,126.91
2017.0,7.0,23.0,2017.5575,406.93,6.0,403.83,384.04,127.36
2017.0,7.0,30.0,2017.5767,406.66,6.0,403.75,382.92,127.64
2017.0,8.0,6.0,2017.5959,405.73,7.0,403.28,382.68,127.24
2017.0,8.0,13.0,2017.6151,405.39,6.0,402.1,382.04,127.42
2017.0,8.0,20.0,2017.6342,404.74,7.0,402.18,382.35,127.25
2017.0,8.0,27.0,2017.6534,404.39,7.0,401.23,381.76,127.33
2017.0,9.0,3.0,2017.6726,403.89,6.0,401.2,381.66,127.19
2017.0,9.0,10.0,2017.6918,403.87,7.0,401.34,380.82,127.46
2017.0,9.0,17.0,2017.711,403.25,5.0,401.28,381.05,127.01
2017.0,9.0,24.0,2017.7301,402.95,6.0,400.92,380.98,126.77
2017.0,10.0,1.0,2017.7493,403.14,6.0,401.05,381.09,126.93
2017.0,10.0,8.0,2017.7685,403.61,7.0,401.69,381.11,127.26
2017.0,10.0,15.0,2017.7877,404.14,6.0,401.86,381.35,127.56
2017.0,10.0,22.0,2017.8068,404.19,6.0,402.11,381.69,127.32
2017.0,10.0,29.0,2017.826,404.34,6.0,403.04,382.0,127.13
2017.0,11.0,5.0,2017.8452,404.44,7.0,403.11,382.29,126.87
2017.0,11.0,12.0,2017.8644,405.26,7.0,403.44,382.64,127.33
2017.0,11.0,19.0,2017.8836,406.31,5.0,404.03,383.24,128.02
2017.0,11.0,26.0,2017.9027,406.52,5.0,404.95,383.11,127.89
2017.0,12.0,3.0,2017.9219,406.94,7.0,404.13,383.9,127.99
2017.0,12.0,10.0,2017.9411,406.74,7.0,404.83,383.96,127.49
2017.0,12.0,17.0,2017.9603,406.99,7.0,404.74,384.52,127.47
2017.0,12.0,24.0,2017.9795,407.41,7.0,404.88,384.36,127.64
2017.0,12.0,31.0,2017.9986,407.57,7.0,405.99,385.01,127.58
2018.0,1.0,7.0,2018.0178,408.33,6.0,406.26,384.69,128.12
2018.0,1.0,14.0,2018.037,408.08,7.0,406.31,386.21,127.68
2018.0,1.0,21.0,2018.0562,408.47,6.0,406.97,386.48,127.9
2018.0,1.0,28.0,2018.0753,408.07,7.0,406.25,386.84,127.37
2018.0,2.0,4.0,2018.0945,408.4,7.0,406.33,386.28,127.59
2018.0,2.0,11.0,2018.1137,408.56,7.0,406.16,386.17,127.67
2018.0,2.0,18.0,2018.1329,408.65,7.0,406.99,385.44,127.66
2018.0,2.0,25.0,2018.1521,409.09,7.0,407.58,385.55,127.99
2018.0,3.0,4.0,2018.1712,410.03,7.0,406.79,386.18,128.8
2018.0,3.0,11.0,2018.1904,408.91,6.0,407.77,385.9,127.5
2018.0,3.0,18.0,2018.2096,409.32,7.0,406.82,386.17,127.68
2018.0,3.0,25.0,2018.2288,410.22,6.0,408.53,387.0,128.3
2018.0,4.0,1.0,2018.2479,409.39,7.0,407.93,388.61,127.16
2018.0,4.0,8.0,2018.2671,409.65,4.0,408.82,386.87,127.08
2018.0,4.0,15.0,2018.2863,411.25,2.0,409.77,386.8,128.36
2018.0,4.0,22.0,2018.3055,411.88,6.0,410.18,387.7,128.7
2018.0,4.0,29.0,2018.3247,409.86,5.0,409.28,387.44,126.46
2018.0,5.0,6.0,2018.3438,411.25,4.0,409.68,389.01,127.72
2018.0,5.0,13.0,2018.363,412.07,7.0,410.37,389.12,128.5
2018.0,5.0,20.0,2018.3822,411.65,5.0,410.23,389.07,128.17
2018.0,5.0,27.0,2018.4014,411.61,7.0,409.79,388.87,128.32
2018.0,6.0,3.0,2018.4205,411.14,7.0,409.96,388.63,128.13
2018.0,6.0,10.0,2018.4397,411.36,7.0,409.74,387.81,128.72
2018.0,6.0,17.0,2018.4589,410.56,6.0,408.57,387.94,128.34
2018.0,6.0,24.0,2018.4781,410.76,7.0,408.11,387.52,129.02
2018.0,7.0,1.0,2018.4973,409.6,5.0,408.14,,128.37
2018.0,7.0,8.0,2018.5164,409.35,6.0,407.24,,128.64
2018.0,7.0,15.0,2018.5356,408.74,7.0,407.12,,128.57
2018.0,7.0,22.0,2018.5548,408.48,7.0,406.98,386.2,128.85
2018.0,7.0,29.0,2018.574,407.65,6.0,406.69,385.3,128.57
2018.0,8.0,5.0,2018.5932,407.42,7.0,405.75,385.32,128.87
2018.0,8.0,12.0,2018.6123,407.26,7.0,405.59,384.14,129.23
2018.0,8.0,19.0,2018.6315,407.03,7.0,404.73,383.79,129.49
2018.0,8.0,26.0,2018.6507,406.3,7.0,404.47,383.51,129.2
2018.0,9.0,2.0,2018.6699,405.68,7.0,404.11,383.72,128.94
2018.0,9.0,9.0,2018.689,405.58,7.0,403.77,383.28,129.12
2018.0,9.0,16.0,2018.7082,405.88,7.0,403.36,383.54,129.6
2018.0,9.0,23.0,2018.7274,405.73,6.0,402.99,383.24,129.53
2018.0,9.0,30.0,2018.7466,405.69,7.0,403.1,382.99,129.45
2018.0,10.0,7.0,2018.7658,405.77,7.0,403.58,383.01,129.4
2018.0,10.0,14.0,2018.7849,406.2,6.0,404.0,383.15,129.61
2018.0,10.0,21.0,2018.8041,406.81,7.0,404.23,383.26,129.93
2018.0,10.0,28.0,2018.8233,406.67,6.0,404.27,384.18,129.47
2018.0,11.0,4.0,2018.8425,407.18,5.0,404.45,384.02,129.64
2018.0,11.0,11.0,2018.8616,408.94,5.0,405.09,384.37,131.05
2018.0,11.0,18.0,2018.8808,408.78,6.0,406.23,384.64,130.54
2018.0,11.0,25.0,2018.9,408.58,7.0,406.45,384.7,130.01
2018.0,12.0,2.0,2018.9192,408.69,6.0,407.02,385.33,129.81
2018.0,12.0,9.0,2018.9384,409.6,7.0,406.5,385.61,130.43
2018.0,12.0,16.0,2018.9575,409.51,7.0,407.08,385.78,130.06
2018.0,12.0,23.0,2018.9767,409.33,7.0,407.37,386.2,129.62
2018.0,12.0,30.0,2018.9959,409.8,7.0,407.58,386.48,129.86
2019.0,1.0,6.0,2019.0151,410.86,6.0,408.04,386.64,130.69
2019.0,1.0,13.0,2019.0342,410.55,4.0,408.2,387.36,130.16
2019.0,1.0,20.0,2019.0534,412.19,6.0,408.51,387.39,131.61
2019.0,1.0,27.0,2019.0726,411.23,7.0,408.15,387.81,130.48
2019.0,2.0,3.0,2019.0918,411.83,7.0,408.01,387.21,130.96
2019.0,2.0,10.0,2019.111,412.63,6.0,408.75,387.39,131.65
2019.0,2.0,17.0,2019.1301,411.19,7.0,408.65,387.83,130.13
2019.0,2.0,24.0,2019.1493,412.62,7.0,408.97,388.64,131.48
2019.0,3.0,3.0,2019.1685,412.37,7.0,409.98,389.19,131.14
2019.0,3.0,10.0,2019.1877,412.37,7.0,409.12,388.93,131.02
2019.0,3.0,17.0,2019.2068,412.02,7.0,409.25,388.5,130.5
2019.0,3.0,24.0,2019.226,411.53,4.0,410.1,389.53,129.78
2019.0,3.0,31.0,2019.2452,412.4,6.0,409.35,389.34,130.38
2019.0,4.0,7.0,2019.2644,413.35,6.0,409.65,389.72,131.02
2019.0,4.0,14.0,2019.2836,413.82,7.0,411.19,388.88,131.17
2019.0,4.0,21.0,2019.3027,413.99,6.0,411.91,390.16,131.03
2019.0,4.0,28.0,2019.3219,414.52,6.0,410.07,390.58,131.3
2019.0,5.0,5.0,2019.3411,414.54,7.0,410.97,390.0,131.13
2019.0,5.0,12.0,2019.3603,415.62,6.0,412.06,390.34,132.13
2019.0,5.0,19.0,2019.3795,414.97,6.0,411.65,390.75,131.5
2019.0,5.0,26.0,2019.3986,414.52,7.0,411.78,390.38,131.19
2019.0,6.0,2.0,2019.4178,414.6,6.0,411.08,390.28,131.52
2019.0,6.0,9.0,2019.437,414.3,6.0,411.41,390.39,131.56
2019.0,6.0,16.0,2019.4562,414.08,7.0,410.57,389.42,131.76
2019.0,6.0,23.0,2019.4753,413.63,6.0,410.92,388.77,131.79
2019.0,6.0,30.0,2019.4945,413.64,7.0,409.77,388.85,132.31
2019.0,7.0,7.0,2019.5137,412.3,7.0,409.27,388.7,131.5
2019.0,7.0,14.0,2019.5329,412.37,3.0,408.77,388.42,132.1
2019.0,7.0,21.0,2019.5521,411.07,5.0,408.55,387.88,131.33
2019.0,7.0,28.0,2019.5712,410.28,7.0,407.75,387.49,131.08
2019.0,8.0,4.0,2019.5904,410.56,7.0,407.53,387.29,131.88
2019.0,8.0,11.0,2019.6096,410.48,7.0,407.26,386.16,132.31
2019.0,8.0,18.0,2019.6288,409.79,6.0,407.09,385.93,132.09
2019.0,8.0,25.0,2019.6479,409.66,6.0,406.49,385.79,132.4
2019.0,9.0,1.0,2019.6671,409.03,7.0,405.71,385.32,132.15
2019.0,9.0,8.0,2019.6863,408.81,7.0,405.5,384.89,132.23
2019.0,9.0,15.0,2019.7055,408.72,6.0,405.86,384.8,132.34
2019.0,9.0,22.0,2019.7247,408.54,7.0,405.83,384.96,132.26
2019.0,9.0,29.0,2019.7438,408.18,7.0,405.68,384.05,131.9
2019.0,10.0,6.0,2019.763,408.6,7.0,405.69,384.26,132.21
2019.0,10.0,13.0,2019.7822,408.84,7.0,406.19,384.65,132.26
2019.0,10.0,20.0,2019.8014,408.94,5.0,406.8,384.95,132.1
2019.0,10.0,27.0,2019.8205,409.51,6.0,406.63,385.27,132.35
2019.0,11.0,3.0,2019.8397,410.12,6.0,407.18,385.63,132.62
2019.0,11.0,10.0,2019.8589,410.41,6.0,409.12,385.97,132.57
2019.0,11.0,17.0,2019.8781,410.4,6.0,408.71,386.57,132.22
2019.0,11.0,24.0,2019.8973,410.93,7.0,408.62,386.72,132.43
2019.0,12.0,1.0,2019.9164,411.28,7.0,408.66,387.29,132.46
2019.0,12.0,8.0,2019.9356,411.53,7.0,409.42,387.11,132.43
2019.0,12.0,15.0,2019.9548,412.1,7.0,409.52,,132.72
2019.0,12.0,22.0,2019.974,412.42,7.0,409.44,388.38,132.78
2019.0,12.0,29.0,2019.9932,413.19,6.0,409.75,388.87,133.26
2020.0,1.0,5.0,2020.0123,413.58,7.0,410.13,388.41,133.42
2020.0,1.0,12.0,2020.0314,413.0,6.0,410.88,388.61,132.63
2020.0,1.0,19.0,2020.0505,413.85,7.0,412.4,388.47,133.3
2020.0,1.0,26.0,2020.0697,414.24,7.0,411.26,389.58,133.54
2020.0,2.0,2.0,2020.0888,414.51,7.0,411.31,390.87,133.69
2020.0,2.0,9.0,2020.1079,414.62,6.0,412.92,390.53,133.71
2020.0,2.0,16.0,2020.127,414.27,7.0,411.44,390.65,133.29
2020.0,2.0,23.0,2020.1462,413.92,7.0,412.46,388.96,132.87
2020.0,3.0,1.0,2020.1653,414.07,7.0,412.13,391.58,132.94
2020.0,3.0,8.0,2020.1844,414.32,6.0,412.79,391.47,133.08
2020.0,3.0,15.0,2020.2036,414.5,6.0,411.97,391.43,133.1
2020.0,3.0,22.0,2020.2227,415.75,4.0,411.46,390.97,134.15
2020.0,3.0,29.0,2020.2418,415.95,6.0,412.59,391.67,134.1
2020.0,4.0,5.0,2020.2609,416.65,7.0,412.88,391.32,134.51
2020.0,4.0,12.0,2020.2801,416.48,7.0,413.85,393.07,134.02
2020.0,4.0,19.0,2020.2992,416.09,6.0,413.93,393.48,133.31
2020.0,4.0,26.0,2020.3183,417.02,7.0,414.68,393.39,133.97
2020.0,5.0,3.0,2020.3374,417.04,6.0,414.32,393.17,133.77
2020.0,5.0,10.0,2020.3566,417.0,6.0,415.53,392.9,133.61
2020.0,5.0,17.0,2020.3757,417.18,5.0,414.95,393.67,133.76
2020.0,5.0,24.0,2020.3948,417.64,7.0,414.62,392.85,134.31
2020.0,5.0,31.0,2020.4139,417.41,6.0,414.49,393.49,134.29
2020.0,6.0,7.0,2020.4331,416.55,5.0,414.61,392.94,133.74
2020.0,6.0,14.0,2020.4522,416.42,7.0,413.99,392.04,133.99
2020.0,6.0,21.0,2020.4713,416.27,7.0,413.72,391.65,134.29
2020.0,6.0,28.0,2020.4904,415.64,7.0,413.61,391.35,134.16
2020.0,7.0,5.0,2020.5096,415.45,7.0,412.34,390.61,134.48
2020.0,7.0,12.0,2020.5287,414.73,7.0,412.62,390.03,134.3
2020.0,7.0,19.0,2020.5478,414.08,6.0,411.54,390.42,134.18
2020.0,7.0,26.0,2020.5669,413.42,7.0,410.19,389.96,134.05
2020.0,8.0,2.0,2020.5861,413.37,4.0,410.57,388.91,134.51
2020.0,8.0,9.0,2020.6052,412.95,6.0,410.52,389.07,134.59
2020.0,8.0,16.0,2020.6243,412.59,5.0,409.96,388.58,134.7
2020.0,8.0,23.0,2020.6434,412.17,7.0,409.64,387.66,134.71
2020.0,8.0,30.0,2020.6626,411.79,7.0,409.04,387.77,134.72
2020.0,9.0,6.0,2020.6817,411.58,7.0,408.97,386.44,134.82
2020.0,9.0,13.0,2020.7008,411.67,7.0,408.7,387.19,135.15
2020.0,9.0,20.0,2020.7199,411.2,6.0,408.56,387.0,134.81
2020.0,9.0,27.0,2020.7391,411.27,7.0,408.19,386.96,134.92
2020.0,10.0,4.0,2020.7582,411.26,7.0,408.54,387.17,134.85
2020.0,10.0,11.0,2020.7773,411.32,7.0,408.79,387.05,134.76
2020.0,10.0,18.0,2020.7964,411.72,6.0,408.94,387.73,134.93
2020.0,10.0,25.0,2020.8156,411.69,7.0,409.43,388.02,134.6
2020.0,11.0,1.0,2020.8347,411.96,6.0,410.08,388.22,134.55
